0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,-0.000323757,-0.000639228,-0.000938018,-0.0012112,-0.00144797,-0.00163183,-0.00173033,-0.00166793,-0.00125479,0,
0,-0.000639228,-0.0012621,-0.00185203,-0.0023914,-0.00285888,-0.0032219,-0.00341637,-0.00329318,-0.00247746,0,
0,-0.000938018,-0.00185203,-0.00271771,-0.0035092,-0.00419519,-0.00472789,-0.00501326,-0.00483249,-0.00363549,0,
0,-0.0012112,-0.0023914,-0.0035092,-0.0045312,-0.00541698,-0.00610481,-0.0064733,-0.00623987,-0.00469427,0,
0,-0.00144797,-0.00285888,-0.00419519,-0.00541698,-0.00647591,-0.0072982,-0.00773872,-0.00745967,-0.00561192,0,
0,-0.00163183,-0.0032219,-0.00472789,-0.00610481,-0.0072982,-0.00822491,-0.00872137,-0.00840687,-0.00632451,0,
0,-0.00173033,-0.00341637,-0.00501326,-0.0064733,-0.00773872,-0.00872137,-0.00924779,-0.00891431,-0.00670626,0,
0,-0.00166793,-0.00329318,-0.00483249,-0.00623987,-0.00745967,-0.00840687,-0.00891431,-0.00859287,-0.00646443,0,
0,-0.00125479,-0.00247746,-0.00363549,-0.00469427,-0.00561192,-0.00632451,-0.00670626,-0.00646443,-0.0048632,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,-0.000582215,-0.00114781,-0.00167889,-0.00215392,-0.00254278,-0.00279681,-0.00283103,-0.00250029,-0.00159665,0,
0,-0.00114781,-0.00226286,-0.00330988,-0.00424642,-0.00501316,-0.0055142,-0.00558209,-0.00493071,-0.00314971,0,
0,-0.00167889,-0.00330988,-0.00484139,-0.00621141,-0.00733326,-0.00806685,-0.00816751,-0.00721682,-0.0046133,0,
0,-0.00215392,-0.00424642,-0.00621141,-0.00796947,-0.00940964,-0.0103527,-0.0104853,-0.00927094,-0.00593469,0,
0,-0.00254278,-0.00501316,-0.00733326,-0.00940964,-0.0111119,-0.0122295,-0.0123942,-0.010973,-0.00704359,0,
0,-0.00279681,-0.0055142,-0.00806685,-0.0103527,-0.0122295,-0.0134682,-0.0136669,-0.0121306,-0.0078284,0,
0,-0.00283103,-0.00558209,-0.00816751,-0.0104853,-0.0123942,-0.0136669,-0.0139033,-0.012402,-0.00808669,0,
0,-0.00250029,-0.00493071,-0.00721682,-0.00927094,-0.010973,-0.0121306,-0.012402,-0.0111719,-0.00743117,0,
0,-0.00159665,-0.00314971,-0.0046133,-0.00593469,-0.00704359,-0.0078284,-0.00808669,-0.00743117,-0.00513796,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,-0.000774854,-0.00152312,-0.00221506,-0.00281344,-0.00326725,-0.00350375,-0.00342283,-0.00290293,-0.0018224,0,
0,-0.00152312,-0.00299405,-0.00435438,-0.00553106,-0.00642399,-0.00689035,-0.00673322,-0.00571284,-0.00358779,0,
0,-0.00221506,-0.00435438,-0.00633327,-0.00804584,-0.00934699,-0.0100295,-0.00980663,-0.00832741,-0.00523406,0,
0,-0.00281344,-0.00553106,-0.00804584,-0.0102241,-0.0118826,-0.0127591,-0.0124892,-0.0106215,-0.0066865,0,
0,-0.00326725,-0.00642399,-0.00934699,-0.0118826,-0.0138201,-0.0148575,-0.0145707,-0.0124253,-0.00784537,0,
0,-0.00350375,-0.00689035,-0.0100295,-0.0127591,-0.0148575,-0.0160047,-0.0157458,-0.0134905,-0.00856607,0,
0,-0.00342283,-0.00673322,-0.00980663,-0.0124892,-0.0145707,-0.0157458,-0.0155718,-0.0134478,-0.00863004,0,
0,-0.00290293,-0.00571284,-0.00832741,-0.0106215,-0.0124253,-0.0134905,-0.0134478,-0.0117656,-0.0077015,0,
0,-0.0018224,-0.00358779,-0.00523406,-0.0066865,-0.00784537,-0.00856607,-0.00863004,-0.0077015,-0.00522604,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,-0.000899539,-0.00176177,-0.00254538,-0.00320086,-0.00366639,-0.00386535,-0.00370672,-0.00308617,-0.00188114,0,
0,-0.00176177,-0.00345069,-0.00498609,-0.00627127,-0.00718539,-0.00757831,-0.00727103,-0.00605753,-0.00369522,0,
0,-0.00254538,-0.00498609,-0.00720626,-0.00906688,-0.010394,-0.0109706,-0.0105361,-0.00878823,-0.00536925,0,
0,-0.00320086,-0.00627127,-0.00906688,-0.0114144,-0.0130965,-0.0138401,-0.013314,-0.0111284,-0.00681717,0,
0,-0.00366639,-0.00718539,-0.010394,-0.0130965,-0.0150464,-0.0159315,-0.0153666,-0.0128882,-0.00793045,0,
0,-0.00386535,-0.00757831,-0.0109706,-0.0138401,-0.0159315,-0.0169173,-0.0163844,-0.0138179,-0.00856558,0,
0,-0.00370672,-0.00727103,-0.0105361,-0.013314,-0.0153666,-0.0163844,-0.0159651,-0.0135823,-0.00852419,0,
0,-0.00308617,-0.00605753,-0.00878823,-0.0111284,-0.0128882,-0.0138179,-0.0135823,-0.0117129,-0.00750881,0,
0,-0.00188114,-0.00369522,-0.00536925,-0.00681717,-0.00793045,-0.00856558,-0.00852419,-0.00750881,-0.00500274,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,-0.000961712,-0.0018775,-0.00269809,-0.00336777,-0.00382213,-0.00398668,-0.00377672,-0.00310003,-0.00187059,0,
0,-0.0018775,-0.00366577,-0.00526898,-0.00657874,-0.0074694,-0.00779527,-0.00738987,-0.00607094,-0.0036667,0,
0,-0.00269809,-0.00526898,-0.007576,-0.00946428,-0.0107537,-0.0112341,-0.0106635,-0.00877414,-0.00530875,0,
0,-0.00336777,-0.00657874,-0.00946428,-0.0118329,-0.0134607,-0.0140844,-0.0133966,-0.0110514,-0.00670649,0,
0,-0.00382213,-0.0074694,-0.0107537,-0.0134607,-0.0153384,-0.0160868,-0.0153491,-0.0127133,-0.00775206,0,
0,-0.00398668,-0.00779527,-0.0112341,-0.0140844,-0.0160868,-0.016928,-0.0162264,-0.0135231,-0.00830969,0,
0,-0.00377672,-0.00738987,-0.0106635,-0.0133966,-0.0153491,-0.0162264,-0.0156577,-0.0131724,-0.00819714,0,
0,-0.00310003,-0.00607094,-0.00877414,-0.0110514,-0.0127133,-0.0135231,-0.0131724,-0.0112416,-0.00714748,0,
0,-0.00187059,-0.0036667,-0.00530875,-0.00670649,-0.00775206,-0.00830969,-0.00819714,-0.00714748,-0.00472095,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,-0.000975285,-0.00189962,-0.00271966,-0.00337751,-0.00380918,-0.00394404,-0.00370624,-0.00301845,-0.00180333,0,
0,-0.00189962,-0.00370055,-0.00529935,-0.00658363,-0.00742882,-0.00769689,-0.00723871,-0.00590106,-0.00352943,0,
0,-0.00271966,-0.00529935,-0.00759222,-0.00943829,-0.0106595,-0.0110571,-0.0104142,-0.00850472,-0.00509712,0,
0,-0.00337751,-0.00658363,-0.00943829,-0.0117447,-0.0132823,-0.0138027,-0.0130302,-0.0106711,-0.00641685,0,
0,-0.00380918,-0.00742882,-0.0106595,-0.0132823,-0.0150503,-0.0156809,-0.0148541,-0.0122172,-0.00738506,0,
0,-0.00394404,-0.00769689,-0.0110571,-0.0138027,-0.0156809,-0.0163976,-0.01561,-0.0129222,-0.00787543,0,
0,-0.00370624,-0.00723871,-0.0104142,-0.0130302,-0.0148541,-0.01561,-0.0149645,-0.0125084,-0.00772377,0,
0,-0.00301845,-0.00590106,-0.00850472,-0.0106711,-0.0122172,-0.0129222,-0.0125084,-0.0106084,-0.00669477,0,
0,-0.00180333,-0.00352943,-0.00509712,-0.00641685,-0.00738506,-0.00787543,-0.00772377,-0.00669477,-0.00439061,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,-0.000955666,-0.00185845,-0.00265382,-0.00328414,-0.00368789,-0.0037997,-0.00355155,-0.00287512,-0.00170872,0,
0,-0.00185845,-0.00361467,-0.00516311,-0.00639209,-0.00718197,-0.00740506,-0.0069276,-0.00561407,-0.00334048,0,
0,-0.00265382,-0.00516311,-0.00737849,-0.00914142,-0.0102812,-0.0106141,-0.00994549,-0.0080751,-0.00481528,0,
0,-0.00328414,-0.00639209,-0.00914142,-0.0113377,-0.0127702,-0.0132094,-0.0124079,-0.0101047,-0.00604664,0,
0,-0.00368789,-0.00718197,-0.0102812,-0.0127702,-0.0144136,-0.0149508,-0.0140943,-0.0115301,-0.006937,0,
0,-0.0037997,-0.00740506,-0.0106141,-0.0132094,-0.0149508,-0.0155676,-0.0147513,-0.0121487,-0.0073705,0,
0,-0.00355155,-0.0069276,-0.00994549,-0.0124079,-0.0140943,-0.0147513,-0.0140786,-0.0117101,-0.00719912,0,
0,-0.00287512,-0.00561407,-0.0080751,-0.0101047,-0.0115301,-0.0121487,-0.0117101,-0.00988482,-0.00621145,0,
0,-0.00170872,-0.00334048,-0.00481528,-0.00604664,-0.006937,-0.0073705,-0.00719912,-0.00621145,-0.00405578,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,-0.000915193,-0.00177776,-0.00253399,-0.0031282,-0.00350233,-0.00359615,-0.00334856,-0.0027005,-0.00159806,0,
0,-0.00177776,-0.00345391,-0.00492465,-0.00608217,-0.00681368,-0.00700155,-0.0065256,-0.0052685,-0.00312162,0,
0,-0.00253399,-0.00492465,-0.00702535,-0.00868333,-0.00973783,-0.0100198,-0.00935426,-0.00756723,-0.00449385,0,
0,-0.0031282,-0.00608217,-0.00868333,-0.0107448,-0.0120684,-0.0124432,-0.0116465,-0.00945091,-0.00563289,0,
0,-0.00350233,-0.00681368,-0.00973783,-0.0120684,-0.0135845,-0.0140469,-0.0131965,-0.0107585,-0.00644799,0,
0,-0.00359615,-0.00700155,-0.0100198,-0.0124432,-0.0140469,-0.0145824,-0.0137719,-0.0113044,-0.00683318,0,
0,-0.00334856,-0.0065256,-0.00935426,-0.0116465,-0.0131965,-0.0137719,-0.0131021,-0.0108629,-0.00665487,0,
0,-0.0027005,-0.0052685,-0.00756723,-0.00945091,-0.0107585,-0.0113044,-0.0108629,-0.00914102,-0.00572441,0,
0,-0.00159806,-0.00312162,-0.00449385,-0.00563289,-0.00644799,-0.00683318,-0.00665487,-0.00572441,-0.00372513,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,-0.000862746,-0.00167457,-0.00238387,-0.00293783,-0.00328228,-0.0033621,-0.00312245,-0.00251096,-0.00148185,0,
0,-0.00167457,-0.00325091,-0.00462938,-0.0057078,-0.00638099,-0.00654133,-0.00608095,-0.00489566,-0.00289291,0,
0,-0.00238387,-0.00462938,-0.00659597,-0.00813904,-0.00910881,-0.00935066,-0.00870749,-0.00702458,-0.00416061,0,
0,-0.00293783,-0.0057078,-0.00813904,-0.0100549,-0.0112711,-0.0115946,-0.0108255,-0.00876109,-0.00520839,0,
0,-0.00328228,-0.00638099,-0.00910881,-0.0112711,-0.0126625,-0.0130645,-0.0122443,-0.00995627,-0.00595243,0,
0,-0.0033621,-0.00654133,-0.00935066,-0.0115946,-0.0130645,-0.0135336,-0.0127519,-0.0104409,-0.00629617,0,
0,-0.00312245,-0.00608095,-0.00870749,-0.0108255,-0.0122443,-0.0127519,-0.0121046,-0.0100116,-0.00611911,0,
0,-0.00251096,-0.00489566,-0.00702458,-0.00876109,-0.00995627,-0.0104409,-0.0100116,-0.00840495,-0.00525146,0,
0,-0.00148185,-0.00289291,-0.00416061,-0.00520839,-0.00595243,-0.00629617,-0.00611911,-0.00525146,-0.00340942,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,-0.000804421,-0.00156049,-0.00221946,-0.00273188,-0.00304764,-0.0031164,-0.00288878,-0.00231852,-0.0013654,0,
0,-0.00156049,-0.00302778,-0.00430777,-0.00530486,-0.00592177,-0.00606029,-0.00562321,-0.00451841,-0.00266446,0,
0,-0.00221946,-0.00430777,-0.00613234,-0.00755795,-0.00844621,-0.00865603,-0.0080458,-0.00647849,-0.00382941,0,
0,-0.00273188,-0.00530486,-0.00755795,-0.00932621,-0.0104394,-0.0107216,-0.00999238,-0.00807193,-0.00478926,0,
0,-0.00304764,-0.00592177,-0.00844621,-0.0104394,-0.0117119,-0.0120647,-0.0112875,-0.00916182,-0.00546706,0,
0,-0.0031164,-0.00606029,-0.00865603,-0.0107216,-0.0120647,-0.0124787,-0.0117381,-0.00959412,-0.00577493,0,
0,-0.00288878,-0.00562321,-0.0080458,-0.00999238,-0.0112875,-0.0117381,-0.011124,-0.00918509,-0.00560398,0,
0,-0.00231852,-0.00451841,-0.00647849,-0.00807193,-0.00916182,-0.00959412,-0.00918509,-0.00769834,-0.00480159,0,
0,-0.0013654,-0.00266446,-0.00382941,-0.00478926,-0.00546706,-0.00577493,-0.00560398,-0.00480159,-0.00311189,0,
0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
0,-0.000744219,-0.00144313,-0.00205121,-0.00252257,-0.00281111,-0.00287098,-0.00265771,-0.00212996,-0.00125254,0,
0,-0.00144313,-0.00279896,-0.00397966,-0.00489655,-0.00546017,-0.00558104,-0.00517163,-0.00414958,-0.00244346,0,
0,-0.00205121,-0.00397966,-0.00566167,-0.0069719,-0.00778312,-0.00796687,-0.00739552,-0.00594648,-0.00351001,0,
