20,28,36,44,52,60,68,76,84,92,100,
20,27.2695,34.5571,41.8802,49.2556,56.6988,64.2233,71.8411,79.5616,87.3917,95.3357,
20,26.5571,33.1497,39.8127,46.5789,53.4789,60.5398,67.7848,75.2326,82.8969,90.7862,
20,25.8802,31.8127,37.8484,44.0359,50.4198,57.0401,63.9309,71.1196,78.6264,86.4635,
20,25.2556,30.5789,36.0359,41.6893,47.597,53.8106,60.3744,67.3239,74.6852,82.4742,
20,24.6988,29.4789,34.4198,39.597,45.08,50.931,57.2031,63.9392,71.1706,78.9165,
20,24.2233,28.5398,33.0401,37.8106,42.931,48.4723,54.4953,61.0489,68.1691,75.8778,
20,23.8411,27.7848,31.9309,36.3744,41.2031,46.4953,52.3177,58.7243,65.7547,73.4332,
20,23.5616,27.2326,31.1196,35.3239,39.9392,45.0489,50.7243,57.0229,63.987,71.6427,
20,23.3917,26.8969,30.6264,34.6852,39.1706,44.1691,49.7547,55.987,62.9099,70.5505,
20,23.3357,26.7862,30.4635,34.4742,38.9165,43.8778,49.4332,55.6427,62.5505,70.1834,
