0,0.873433
0.02,0.830591
0.04,0.787726
0.06,0.744865
0.08,0.702001
0.1,0.659139
0.12,0.616276
0.14,0.573413
0.16,0.53055
0.18,0.487687
0.2,0.444824
0.22,0.401961
0.24,0.359098
0.26,0.316234
0.28,0.273371
0.3,0.230508
0.32,0.187645
0.34,0.144782
0.36,0.101919
0.38,0.0590556
0.4,0.0161925
0.42,-0.0266707
0.44,-0.0695338
0.46,-0.112397
0.48,-0.15526
0.5,-0.198123
0.52,-0.240986
0.54,-0.28385
0.56,-0.326713
0.58,-0.369576
0.6,-0.412439
0.62,-0.455302
0.64,-0.498165
0.66,-0.541028
0.68,-0.583892
0.7,-0.626755
0.72,-0.669618
0.74,-0.712481
0.76,-0.755344
0.78,-0.798207
0.8,-0.84107
0.82,-0.883934
0.84,-0.926797
0.86,-0.96966
0.88,-1.01252
0.9,-1.05539
0.92,-1.09825
0.94,-1.14111
0.96,-1.18398
0.98,-1.22684
1,-1.2697
1.02,-1.31257
1.04,-1.35543
1.06,-1.39829
1.08,-1.44115
1.1,-1.48402
1.12,-1.52688
1.14,-1.56974
1.16,-1.61261
1.18,-1.65547
1.2,-1.69833
1.22,-1.7412
1.24,-1.78406
1.26,-1.82692
1.28,-1.86979
1.3,-1.91265
1.32,-1.95551
1.34,-1.99838
1.36,-2.04124
1.38,-2.0841
1.4,-2.12696
1.42,-2.16983
1.44,-2.21269
1.46,-2.25555
1.48,-2.29842
1.5,-2.34128
1.52,-2.38414
1.54,-2.42701
1.56,-2.46987
1.58,-2.51273
1.6,-2.5556
1.62,-2.59846
1.64,-2.64132
1.66,-2.68419
1.68,-2.72705
1.7,-2.76991
1.72,-2.81278
1.74,-2.85564
1.76,-2.8985
1.78,-2.94136
1.8,-2.98423
1.82,-3.02709
1.84,-3.06995
1.86,-3.11282
1.88,-3.15568
1.9,-3.19854
1.92,-3.24141
1.94,-3.28427
1.96,-3.32713
1.98,-3.37
2,-3.41286
2.02,-3.45572
2.04,-3.49859
2.06,-3.54145
2.08,-3.58431
2.1,-3.62718
2.12,-3.67004
2.14,-3.7129
2.16,-3.75576
2.18,-3.79863
2.2,-3.84149
2.22,-3.88435
2.24,-3.92722
2.26,-3.97008
2.28,-4.01294
2.3,-4.05581
2.32,-4.09867
2.34,-4.14153
2.36,-4.1844
2.38,-4.22726
2.4,-4.27012
2.42,-4.31299
2.44,-4.35585
2.46,-4.39871
2.48,-4.44157
2.5,-4.48444
2.52,-4.5273
2.54,-4.57016
2.56,-4.61303
2.58,-4.65589
2.6,-4.69875
2.62,-4.74162
2.64,-4.78448
2.66,-4.82734
2.68,-4.87021
2.7,-4.91307
2.72,-4.95593
2.74,-4.9988
2.76,-5.04166
2.78,-5.08452
2.8,-5.12739
2.82,-5.17025
2.84,-5.21311
2.86,-5.25597
2.88,-5.29884
2.9,-5.3417
2.92,-5.38456
2.94,-5.42743
2.96,-5.47029
2.98,-5.51315
3,-5.55602
3.02,-5.59888
3.04,-5.64174
3.06,-5.68461
3.08,-5.72747
3.1,-5.77033
3.12,-5.8132
3.14,-5.85606
3.16,-5.89892
3.18,-5.94178
3.2,-5.98465
3.22,-6.02751
3.24,-6.07037
3.26,-6.11324
3.28,-6.1561
3.3,-6.19896
3.32,-6.24183
3.34,-6.28469
3.36,-6.32755
3.38,-6.37042
3.4,-6.41328
3.42,-6.45614
3.44,-6.49901
3.46,-6.54187
3.48,-6.58473
3.5,-6.6276
3.52,-6.67046
3.54,-6.71332
3.56,-6.75618
3.58,-6.79905
3.6,-6.84191
3.62,-6.88477
