0,0.287219
0.005,0.276572
0.01,0.265858
0.015,0.255148
0.02,0.244434
0.025,0.23372
0.03,0.223005
0.035,0.21229
0.04,0.201575
0.045,0.19086
0.05,0.180144
0.055,0.169429
0.06,0.158714
0.065,0.147998
0.07,0.137282
0.075,0.126567
0.08,0.115851
0.085,0.105136
0.09,0.0944199
0.095,0.0837042
0.1,0.0729886
0.105,0.0622729
0.11,0.0515572
0.115,0.0408415
0.12,0.0301257
0.125,0.01941
0.13,0.00869429
0.135,-0.00202144
0.14,-0.0127372
0.145,-0.0234529
0.15,-0.0341687
0.155,-0.0448844
0.16,-0.0556002
0.165,-0.0663159
0.17,-0.0770317
0.175,-0.0877474
0.18,-0.0984632
0.185,-0.109179
0.19,-0.119895
0.195,-0.13061
0.2,-0.141326
0.205,-0.152042
0.21,-0.162758
0.215,-0.173474
0.22,-0.184189
0.225,-0.194905
0.23,-0.205621
0.235,-0.216337
0.24,-0.227052
0.245,-0.237768
0.25,-0.248484
0.255,-0.2592
0.26,-0.269916
0.265,-0.280631
0.27,-0.291347
0.275,-0.302063
0.28,-0.312779
0.285,-0.323494
0.29,-0.33421
0.295,-0.344926
0.3,-0.355642
0.305,-0.366358
0.31,-0.377073
0.315,-0.387789
0.32,-0.398505
0.325,-0.409221
0.33,-0.419936
0.335,-0.430652
0.34,-0.441368
0.345,-0.452084
0.35,-0.4628
0.355,-0.473515
0.36,-0.484231
0.365,-0.494947
0.37,-0.505663
0.375,-0.516379
0.38,-0.527094
0.385,-0.53781
0.39,-0.548526
0.395,-0.559242
0.4,-0.569957
0.405,-0.580673
0.41,-0.591389
0.415,-0.602105
0.42,-0.612821
0.425,-0.623536
0.43,-0.634252
0.435,-0.644968
0.44,-0.655684
0.445,-0.6664
0.45,-0.677115
0.455,-0.687831
0.46,-0.698547
0.465,-0.709263
0.47,-0.719978
0.475,-0.730694
0.48,-0.74141
0.485,-0.752126
0.49,-0.762842
0.495,-0.773557
0.5,-0.784273
0.505,-0.794989
0.51,-0.805705
0.515,-0.816421
0.52,-0.827136
0.525,-0.837852
0.53,-0.848568
0.535,-0.859284
0.54,-0.869999
0.545,-0.880715
0.55,-0.891431
0.555,-0.902147
0.56,-0.912863
0.565,-0.923578
0.57,-0.934294
0.575,-0.94501
0.58,-0.955726
0.585,-0.966442
0.59,-0.977157
0.595,-0.987873
0.6,-0.998589
0.605,-1.0093
0.61,-1.02002
0.615,-1.03074
0.62,-1.04145
0.625,-1.05217
0.63,-1.06288
0.635,-1.0736
0.64,-1.08432
0.645,-1.09503
0.65,-1.10575
0.655,-1.11646
0.66,-1.12718
0.665,-1.13789
0.67,-1.14861
0.675,-1.15933
0.68,-1.17004
0.685,-1.18076
0.69,-1.19147
0.695,-1.20219
0.7,-1.2129
0.705,-1.22362
0.71,-1.23434
0.715,-1.24505
0.72,-1.25577
0.725,-1.26648
0.73,-1.2772
0.735,-1.28792
0.74,-1.29863
0.745,-1.30935
0.75,-1.32006
0.755,-1.33078
0.76,-1.34149
0.765,-1.35221
0.77,-1.36293
0.775,-1.37364
0.78,-1.38436
0.785,-1.39507
0.79,-1.40579
0.795,-1.4165
0.8,-1.42722
0.805,-1.43794
0.81,-1.44865
0.815,-1.45937
0.82,-1.47008
0.825,-1.4808
0.83,-1.49152
0.835,-1.50223
0.84,-1.51295
0.845,-1.52366
0.85,-1.53438
0.855,-1.54509
0.86,-1.55581
0.865,-1.56653
0.87,-1.57724
0.875,-1.58796
0.88,-1.59867
0.885,-1.60939
0.89,-1.6201
0.895,-1.63082
0.9,-1.64154
0.905,-1.65225
0.91,-1.66297
0.915,-1.67368
0.92,-1.6844
0.925,-1.69512
0.93,-1.70583
0.935,-1.71655
0.94,-1.72726
0.945,-1.73798
0.95,-1.74869
0.955,-1.75941
0.96,-1.77013
0.965,-1.78084
0.97,-1.79156
0.975,-1.80227
0.98,-1.81299
0.985,-1.8237
0.99,-1.83442
0.995,-1.84514
1,-1.85585
1.005,-1.86657
1.01,-1.87728
1.015,-1.888
1.02,-1.89872
1.025,-1.90943
1.03,-1.92015
1.035,-1.93086
1.04,-1.94158
1.045,-1.95229
1.05,-1.96301
1.055,-1.97373
1.06,-1.98444
1.065,-1.99516
1.07,-2.00587
1.075,-2.01659
1.08,-2.0273
1.085,-2.03802
1.09,-2.04874
1.095,-2.05945
1.1,-2.07017
1.105,-2.08088
1.11,-2.0916
1.115,-2.10231
1.12,-2.11303
1.125,-2.12375
1.13,-2.13446
1.135,-2.14518
1.14,-2.15589
1.145,-2.16661
1.15,-2.17733
1.155,-2.18804
1.16,-2.19876
1.165,-2.20947
1.17,-2.22019
1.175,-2.2309
1.18,-2.24162
1.185,-2.25234
1.19,-2.26305
1.195,-2.27377
1.2,-2.28448
1.205,-2.2952
1.21,-2.30591
1.215,-2.31663
1.22,-2.32735
1.225,-2.33806
1.23,-2.34878
1.235,-2.35949
1.24,-2.37021
1.245,-2.38093
1.25,-2.39164
1.255,-2.40236
1.26,-2.41307
1.265,-2.42379
1.27,-2.4345
1.275,-2.44522
1.28,-2.45594
1.285,-2.46665
1.29,-2.47737
1.295,-2.48808
1.3,-2.4988
1.305,-2.50951
1.31,-2.52023
1.315,-2.53095
1.32,-2.54166
1.325,-2.55238
1.33,-2.56309
1.335,-2.57381
1.34,-2.58453
1.345,-2.59524
1.35,-2.60596
1.355,-2.61667
1.36,-2.62739
1.365,-2.6381
1.37,-2.64882
1.375,-2.65954
1.38,-2.67025
1.385,-2.68097
1.39,-2.69168
1.395,-2.7024
1.4,-2.71311
1.405,-2.72383
1.41,-2.73455
1.415,-2.74526
1.42,-2.75598
1.425,-2.76669
1.43,-2.77741
1.435,-2.78813
1.44,-2.79884
1.445,-2.80956
1.45,-2.82027
