0,0.582958
0.01,0.561572
0.02,0.540138
0.03,0.518712
0.04,0.49728
0.05,0.47585
0.06,0.454419
0.07,0.432988
0.08,0.411556
0.09,0.390125
0.1,0.368694
0.11,0.347262
0.12,0.325831
0.13,0.304399
0.14,0.282968
0.15,0.261536
0.16,0.240105
0.17,0.218673
0.18,0.197242
0.19,0.17581
0.2,0.154379
0.21,0.132947
0.22,0.111516
0.23,0.090084
0.24,0.0686524
0.25,0.0472209
0.26,0.0257893
0.27,0.00435776
0.28,-0.0170738
0.29,-0.0385054
0.3,-0.0599369
0.31,-0.0813685
0.32,-0.1028
0.33,-0.124232
0.34,-0.145663
0.35,-0.167095
0.36,-0.188526
0.37,-0.209958
0.38,-0.231389
0.39,-0.252821
0.4,-0.274253
0.41,-0.295684
0.42,-0.317116
0.43,-0.338547
0.44,-0.359979
0.45,-0.38141
0.46,-0.402842
0.47,-0.424274
0.48,-0.445705
0.49,-0.467137
0.5,-0.488568
0.51,-0.51
0.52,-0.531432
0.53,-0.552863
0.54,-0.574295
0.55,-0.595726
0.56,-0.617158
0.57,-0.638589
0.58,-0.660021
0.59,-0.681453
0.6,-0.702884
0.61,-0.724316
0.62,-0.745747
0.63,-0.767179
0.64,-0.78861
0.65,-0.810042
0.66,-0.831474
0.67,-0.852905
0.68,-0.874337
0.69,-0.895768
0.7,-0.9172
0.71,-0.938631
0.72,-0.960063
0.73,-0.981495
0.74,-1.00293
0.75,-1.02436
0.76,-1.04579
0.77,-1.06722
0.78,-1.08865
0.79,-1.11008
0.8,-1.13152
0.81,-1.15295
0.82,-1.17438
0.83,-1.19581
0.84,-1.21724
0.85,-1.23867
0.86,-1.26011
0.87,-1.28154
0.88,-1.30297
0.89,-1.3244
0.9,-1.34583
0.91,-1.36726
0.92,-1.38869
0.93,-1.41013
0.94,-1.43156
0.95,-1.45299
0.96,-1.47442
0.97,-1.49585
0.98,-1.51728
0.99,-1.53872
1,-1.56015
1.01,-1.58158
1.02,-1.60301
1.03,-1.62444
1.04,-1.64587
1.05,-1.6673
1.06,-1.68874
1.07,-1.71017
1.08,-1.7316
1.09,-1.75303
1.1,-1.77446
1.11,-1.79589
1.12,-1.81733
1.13,-1.83876
1.14,-1.86019
1.15,-1.88162
1.16,-1.90305
1.17,-1.92448
1.18,-1.94592
1.19,-1.96735
1.2,-1.98878
1.21,-2.01021
1.22,-2.03164
1.23,-2.05307
1.24,-2.0745
1.25,-2.09594
1.26,-2.11737
1.27,-2.1388
1.28,-2.16023
1.29,-2.18166
1.3,-2.20309
1.31,-2.22453
1.32,-2.24596
1.33,-2.26739
1.34,-2.28882
1.35,-2.31025
1.36,-2.33168
1.37,-2.35312
1.38,-2.37455
1.39,-2.39598
1.4,-2.41741
1.41,-2.43884
1.42,-2.46027
1.43,-2.4817
1.44,-2.50314
1.45,-2.52457
1.46,-2.546
1.47,-2.56743
1.48,-2.58886
1.49,-2.61029
1.5,-2.63173
1.51,-2.65316
1.52,-2.67459
1.53,-2.69602
1.54,-2.71745
1.55,-2.73888
1.56,-2.76032
1.57,-2.78175
1.58,-2.80318
1.59,-2.82461
1.6,-2.84604
1.61,-2.86747
1.62,-2.8889
1.63,-2.91034
1.64,-2.93177
1.65,-2.9532
1.66,-2.97463
1.67,-2.99606
1.68,-3.01749
1.69,-3.03893
1.7,-3.06036
1.71,-3.08179
1.72,-3.10322
1.73,-3.12465
1.74,-3.14608
1.75,-3.16752
1.76,-3.18895
1.77,-3.21038
1.78,-3.23181
1.79,-3.25324
1.8,-3.27467
1.81,-3.2961
1.82,-3.31754
1.83,-3.33897
1.84,-3.3604
1.85,-3.38183
1.86,-3.40326
1.87,-3.42469
1.88,-3.44613
1.89,-3.46756
1.9,-3.48899
1.91,-3.51042
1.92,-3.53185
1.93,-3.55328
1.94,-3.57471
1.95,-3.59615
1.96,-3.61758
1.97,-3.63901
1.98,-3.66044
1.99,-3.68187
2,-3.7033
2.01,-3.72474
2.02,-3.74617
2.03,-3.7676
2.04,-3.78903
2.05,-3.81046
2.06,-3.83189
2.07,-3.85333
2.08,-3.87476
2.09,-3.89619
2.1,-3.91762
2.11,-3.93905
2.12,-3.96048
2.13,-3.98191
2.14,-4.00335
2.15,-4.02478
2.16,-4.04621
2.17,-4.06764
2.18,-4.08907
2.19,-4.1105
2.2,-4.13194
2.21,-4.15337
2.22,-4.1748
2.23,-4.19623
2.24,-4.21766
2.25,-4.23909
2.26,-4.26053
2.27,-4.28196
2.28,-4.30339
2.29,-4.32482
2.3,-4.34625
2.31,-4.36768
2.32,-4.38911
2.33,-4.41055
2.34,-4.43198
2.35,-4.45341
2.36,-4.47484
2.37,-4.49627
2.38,-4.5177
2.39,-4.53914
2.4,-4.56057
2.41,-4.582
2.42,-4.60343
2.43,-4.62486
2.44,-4.64629
2.45,-4.66773
2.46,-4.68916
2.47,-4.71059
2.48,-4.73202
2.49,-4.75345
2.5,-4.77488
2.51,-4.79631
2.52,-4.81775
2.53,-4.83918
2.54,-4.86061
2.55,-4.88204
2.56,-4.90347
2.57,-4.9249
2.58,-4.94634
2.59,-4.96777
2.6,-4.9892
2.61,-5.01063
2.62,-5.03206
2.63,-5.05349
2.64,-5.07493
2.65,-5.09636
2.66,-5.11779
2.67,-5.13922
2.68,-5.16065
2.69,-5.18208
2.7,-5.20351
2.71,-5.22495
2.72,-5.24638
2.73,-5.26781
2.74,-5.28924
2.75,-5.31067
2.76,-5.3321
2.77,-5.35354
2.78,-5.37497
2.79,-5.3964
2.8,-5.41783
2.81,-5.43926
2.82,-5.46069
2.83,-5.48213
2.84,-5.50356
2.85,-5.52499
2.86,-5.54642
2.87,-5.56785
2.88,-5.58928
2.89,-5.61071
2.9,-5.63215
2.91,-5.65358
2.92,-5.67501
2.93,-5.69644
2.94,-5.71787
2.95,-5.7393
2.96,-5.76074
