0,0.875466
0.02,0.832601
0.04,0.789738
0.06,0.746875
0.08,0.704012
0.1,0.661149
0.12,0.618285
0.14,0.575422
0.16,0.532559
0.18,0.489696
0.2,0.446833
0.22,0.40397
0.24,0.361107
0.26,0.318243
0.28,0.27538
0.3,0.232517
0.32,0.189654
0.34,0.146791
0.36,0.103928
0.38,0.0610645
0.4,0.0182013
0.42,-0.0246618
0.44,-0.067525
0.46,-0.110388
0.48,-0.153251
0.5,-0.196114
0.52,-0.238978
0.54,-0.281841
0.56,-0.324704
0.58,-0.367567
0.6,-0.41043
0.62,-0.453293
0.64,-0.496156
0.66,-0.53902
0.68,-0.581883
0.7,-0.624746
0.72,-0.667609
0.74,-0.710472
0.76,-0.753335
0.78,-0.796198
0.8,-0.839062
0.82,-0.881925
0.84,-0.924788
0.86,-0.967651
0.88,-1.01051
0.9,-1.05338
0.92,-1.09624
0.94,-1.1391
0.96,-1.18197
0.98,-1.22483
1,-1.26769
1.02,-1.31056
1.04,-1.35342
1.06,-1.39628
1.08,-1.43915
1.1,-1.48201
1.12,-1.52487
1.14,-1.56774
1.16,-1.6106
1.18,-1.65346
1.2,-1.69632
1.22,-1.73919
1.24,-1.78205
1.26,-1.82491
1.28,-1.86778
1.3,-1.91064
1.32,-1.9535
1.34,-1.99637
1.36,-2.03923
1.38,-2.08209
1.4,-2.12496
1.42,-2.16782
1.44,-2.21068
1.46,-2.25355
1.48,-2.29641
1.5,-2.33927
1.52,-2.38213
1.54,-2.425
1.56,-2.46786
1.58,-2.51072
1.6,-2.55359
1.62,-2.59645
1.64,-2.63931
1.66,-2.68218
1.68,-2.72504
1.7,-2.7679
1.72,-2.81077
1.74,-2.85363
1.76,-2.89649
1.78,-2.93936
1.8,-2.98222
1.82,-3.02508
1.84,-3.06795
1.86,-3.11081
1.88,-3.15367
1.9,-3.19653
1.92,-3.2394
1.94,-3.28226
1.96,-3.32512
1.98,-3.36799
2,-3.41085
2.02,-3.45371
2.04,-3.49658
2.06,-3.53944
2.08,-3.5823
2.1,-3.62517
2.12,-3.66803
2.14,-3.71089
2.16,-3.75376
2.18,-3.79662
2.2,-3.83948
2.22,-3.88235
2.24,-3.92521
2.26,-3.96807
2.28,-4.01093
2.3,-4.0538
2.32,-4.09666
2.34,-4.13952
2.36,-4.18239
2.38,-4.22525
2.4,-4.26811
2.42,-4.31098
2.44,-4.35384
2.46,-4.3967
2.48,-4.43957
2.5,-4.48243
2.52,-4.52529
2.54,-4.56816
2.56,-4.61102
2.58,-4.65388
2.6,-4.69674
2.62,-4.73961
2.64,-4.78247
2.66,-4.82533
2.68,-4.8682
2.7,-4.91106
2.72,-4.95392
2.74,-4.99679
2.76,-5.03965
2.78,-5.08251
2.8,-5.12538
2.82,-5.16824
2.84,-5.2111
2.86,-5.25397
2.88,-5.29683
2.9,-5.33969
2.92,-5.38256
2.94,-5.42542
2.96,-5.46828
2.98,-5.51114
3,-5.55401
3.02,-5.59687
3.04,-5.63973
3.06,-5.6826
3.08,-5.72546
3.1,-5.76832
3.12,-5.81119
3.14,-5.85405
3.16,-5.89691
3.18,-5.93978
3.2,-5.98264
3.22,-6.0255
3.24,-6.06837
3.26,-6.11123
3.28,-6.15409
3.3,-6.19696
3.32,-6.23982
3.34,-6.28268
3.36,-6.32554
3.38,-6.36841
3.4,-6.41127
3.42,-6.45413
3.44,-6.497
3.46,-6.53986
3.48,-6.58272
3.5,-6.62559
3.52,-6.66845
3.54,-6.71131
3.56,-6.75418
3.58,-6.79704
