20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,
20,21.954,23.9082,25.8624,27.8169,29.7716,31.7267,33.6823,35.6383,37.5949,39.5521,41.5099,43.4686,45.428,47.3884,49.3497,51.312,53.2753,55.2398,57.2054,59.1723,61.1404,63.1099,65.0807,67.053,69.0267,71.0019,72.9787,74.957,76.937,78.9185,80.9018,82.8867,84.8734,86.8618,88.8519,90.8438,92.8375,94.833,96.8303,98.8294,
20,21.9082,23.8165,25.725,27.6341,29.5436,31.4539,33.365,35.2771,37.1903,39.1048,41.0206,42.938,44.857,46.7777,48.7004,50.625,52.5518,54.4807,56.4121,58.3459,60.2822,62.2212,64.1629,66.1075,68.0549,70.0054,71.959,73.9157,75.8756,77.8387,79.8053,81.7752,83.7485,85.7253,87.7056,89.6894,91.6769,93.6678,95.6624,97.6606,
20,21.8624,23.725,25.5881,27.4518,29.3163,31.1819,33.0488,34.9171,36.7871,38.6589,40.5328,42.409,44.2877,46.1689,48.053,49.9401,51.8304,53.7241,55.6212,57.522,59.4266,61.3352,63.2479,65.1648,67.0862,69.012,70.9424,72.8775,74.8174,76.7623,78.7121,80.667,82.6271,84.5923,86.5628,88.5386,90.5198,92.5063,94.4981,96.4954,
20,21.8169,23.6341,25.4518,27.2704,29.0901,30.9112,32.734,34.5587,36.3857,38.2151,40.0473,41.8825,43.721,45.563,47.4087,49.2585,51.1124,52.9709,54.834,56.7019,58.575,60.4533,62.3371,64.2266,66.1219,68.0231,69.9305,71.8442,73.7642,75.6908,77.624,79.564,81.5109,83.4646,85.4253,87.3931,89.368,91.3501,93.3393,95.3357,
20,21.7716,23.5436,25.3163,27.0901,28.8652,30.6421,32.4211,34.2025,35.9867,37.7741,39.5648,41.3593,43.1578,44.9608,46.7684,48.581,50.3989,52.2223,54.0516,55.887,57.7286,59.5769,61.432,63.2942,65.1635,67.0404,68.9249,70.8172,72.7175,74.626,76.5427,78.4679,80.4016,82.3439,84.2949,86.2547,88.2234,90.201,92.1876,94.1831,
20,21.7267,23.4539,25.1819,26.9112,28.6421,30.3752,32.1107,33.8492,35.5909,37.3364,39.086,40.8401,42.5991,44.3633,46.1331,47.9089,49.6909,51.4797,53.2753,55.0783,56.8889,58.7073,60.5339,62.369,64.2127,66.0653,67.9271,69.7983,71.679,73.5694,75.4698,77.3803,79.3009,81.2319,83.1733,85.1252,87.0878,89.0609,91.0448,93.0394,
20,21.6823,23.365,25.0488,26.734,28.4211,30.1107,31.8032,33.4991,35.1988,36.9029,38.6117,40.3258,42.0455,43.7714,45.5037,47.243,48.9896,50.7439,52.5064,54.2773,56.057,57.8459,59.6443,61.4525,63.2708,65.0994,66.9387,68.7889,70.6502,72.5228,74.407,76.3028,78.2106,80.1303,82.0622,84.0063,85.9627,87.9316,89.9128,91.9066,
20,21.6383,23.2771,24.9171,26.5587,28.2025,29.8492,31.4991,33.1529,34.8111,36.4742,38.1427,39.8172,41.4981,43.186,44.8813,46.5845,48.296,50.0163,51.7459,53.4851,55.2343,56.994,58.7645,60.5461,62.3392,64.1441,65.9612,67.7906,69.6327,71.4877,73.3558,75.2373,77.1323,79.0409,80.9633,82.8997,84.8501,86.8146,88.7933,90.7862,
20,21.5949,23.1903,24.7871,26.3857,27.9867,29.5909,31.1988,32.8111,34.4282,36.0509,37.6796,39.315,40.9576,42.608,44.2667,45.9343,47.6112,49.2979,50.995,52.7029,54.422,56.1528,57.8958,59.6512,61.4195,63.201,64.9961,66.805,68.6282,70.4658,72.318,74.1853,76.0676,77.9653,79.8784,81.8071,83.7516,85.7118,87.6879,89.68,
20,21.5521,23.1048,24.6589,26.2151,27.7741,29.3364,30.9029,32.4742,34.0509,35.6336,37.2232,38.82,40.4249,42.0384,43.661,45.2934,46.9362,48.5899,50.2549,51.932,53.6214,55.3238,57.0396,58.7691,60.513,62.2714,64.0448,65.8336,67.6381,69.4585,71.2952,73.1484,75.0183,76.9051,78.8091,80.7303,82.6689,84.6249,86.5985,88.5897,
20,21.5099,23.0206,24.5328,26.0473,27.5648,29.086,30.6117,32.1427,33.6796,35.2232,36.7741,38.3331,39.9008,41.4779,43.0651,44.6629,46.2721,47.8932,49.5268,51.1735,52.8338,54.5082,56.1972,57.9013,59.6211,61.3568,63.1089,64.8778,66.6639,68.4675,70.2888,72.1282,73.9859,75.8621,77.757,79.6708,81.6036,83.5555,85.5266,87.517,
20,21.4686,22.938,24.409,25.8825,27.3593,28.8401,30.3258,31.8172,33.315,34.82,36.3331,37.8548,39.3861,40.9275,42.4798,44.0438,45.62,47.2091,48.8118,50.4286,52.0602,53.7071,55.3699,57.0491,58.7452,60.4586,62.1898,63.9392,65.7073,67.4942,69.3005,71.1263,72.972,74.8378,76.7238,78.6303,80.5575,82.5053,84.474,86.4635,
20,21.428,22.857,24.2877,25.721,27.1578,28.5991,30.0455,31.4981,32.9576,34.4249,35.9008,37.3861,38.8815,40.388,41.9062,43.4369,44.9807,46.5385,48.1109,49.6985,51.302,52.922,54.5591,56.2138,57.8867,59.5782,61.2889,63.0192,64.7696,66.5403,68.3318,70.1443,71.9782,73.8337,75.7111,77.6105,79.5321,81.476,83.4422,85.431,
20,21.3884,22.7777,24.1689,25.563,26.9608,28.3633,29.7714,31.186,32.608,34.0384,35.4779,36.9275,38.388,39.8602,41.345,42.8432,44.3554,45.8825,47.4252,48.9843,50.5603,52.1539,53.7658,55.3966,57.0468,58.717,60.4076,62.1192,63.8523,65.6071,67.3841,69.1836,71.006,72.8515,74.7204,76.6128,78.529,80.469,82.4329,84.4209,
20,21.3497,22.7004,24.053,25.4087,26.7684,28.1331,29.5037,30.8813,32.2667,33.661,35.0651,36.4798,37.9062,39.345,40.7972,42.2636,43.7449,45.2421,46.7559,48.287,49.8362,51.4041,52.9915,54.5989,56.2269,57.8762,59.5473,61.2407,62.9568,64.6961,66.459,68.2458,70.057,71.8927,73.7533,75.6389,77.5497,79.4859,81.4476,83.4348,
20,21.312,22.625,23.9401,25.2585,26.581,27.9089,29.243,30.5845,31.9343,33.2934,34.6629,36.0438,37.4369,38.8432,40.2636,41.699,43.1503,44.6183,46.1039,47.6078,49.1309,50.6737,52.2371,53.8218,55.4283,57.0572,58.7092,60.3848,62.0845,63.8087,65.5578,67.3323,69.1325,70.9587,72.8112,74.6902,76.5959,78.5284,80.4878,82.4742,
20,21.2753,22.5518,23.8304,25.1124,26.3989,27.6909,28.9896,30.296,31.6112,32.9362,34.2721,35.62,36.9807,38.3554,39.7449,41.1503,42.5724,44.0121,45.4702,46.9477,48.4454,49.9639,51.5041,53.0666,54.6521,56.2613,57.8948,59.5531,61.2367,62.9462,64.682,66.4445,68.2341,70.051,71.8956,73.7682,75.6688,77.5977,79.555,81.5407,
20,21.2398,22.4807,23.7241,24.9709,26.2223,27.4797,28.7439,30.0163,31.2979,32.5899,33.8932,35.2091,36.5385,37.8825,39.2421,40.6183,42.0121,43.4243,44.8559,46.3078,47.7808,49.2757,50.7933,52.3344,53.8996,55.4896,57.1051,58.7467,60.4148,62.1101,63.8329,65.5838,67.363,69.171,71.008,72.8743,74.77,76.6955,78.6506,80.6356,
20,21.2054,22.4121,23.6212,24.834,26.0516,27.2753,28.5064,29.7459,30.995,32.2549,33.5268,34.8118,36.1109,37.4252,38.7559,40.1039,41.4702,42.8559,44.2618,45.6889,47.1381,48.6102,50.106,51.6263,53.1719,54.7434,56.3415,57.9669,59.62,61.3015,63.0118,64.7514,66.5207,68.32,70.1496,72.0098,73.9009,75.823,77.7761,79.7605,
20,21.1723,22.3459,23.522,24.7019,25.887,27.0783,28.2773,29.4851,30.7029,31.932,33.1735,34.4286,35.6985,36.9843,38.287,39.6078,40.9477,42.3078,43.6889,45.0922,46.5184,47.9684,49.4432,50.9435,52.4702,54.0238,55.6052,57.2149,58.8536,60.5218,62.22,63.9487,65.7084,67.4993,69.3218,71.1763,73.0628,74.9816,76.9328,78.9165,
20,21.1404,22.2822,23.4266,24.575,25.7286,26.8889,28.057,29.2343,30.422,31.6214,32.8338,34.0602,35.302,36.5603,37.8362,39.1309,40.4454,41.7808,43.1381,44.5184,45.9225,47.3514,48.806,50.2871,51.7954,53.3319,54.8972,56.4919,58.1166,59.7721,61.4587,63.177,64.9274,66.7102,68.526,70.3748,72.2569,74.1726,76.1219,78.105,
20,21.1099,22.2212,23.3352,24.4533,25.5769,26.7073,27.8459,28.994,30.1528,31.3238,32.5082,33.7071,34.922,36.1539,37.4041,38.6737,39.9639,41.2757,42.6102,43.9684,45.3514,46.76,48.1952,49.6579,51.1488,52.6688,54.2186,55.7989,57.4104,59.0536,60.729,62.4373,64.1789,65.954,67.7632,69.6066,71.4846,73.3973,75.3448,77.3273,
20,21.0807,22.1629,23.2479,24.3371,25.432,26.5339,27.6443,28.7645,29.8958,31.0396,32.1972,33.3699,34.5591,35.7658,36.9915,38.2371,39.5041,40.7933,42.106,43.4432,44.806,46.1952,47.6119,49.057,50.5312,52.0355,53.5706,55.1371,56.7358,58.3673,60.0322,61.7309,63.464,65.2318,67.0347,68.873,70.747,72.6568,74.6026,76.5845,
20,21.053,22.1075,23.1648,24.2266,25.2942,26.369,27.4525,28.5461,29.6512,30.7691,31.9013,33.0491,34.2138,35.3966,36.5989,37.8218,39.0666,40.3344,41.6263,42.9435,44.2871,45.6579,47.057,48.4853,49.9437,51.433,52.954,54.5075,56.0941,57.7145,59.3692,61.0589,62.7839,64.5447,66.3416,68.1751,70.0452,71.9523,73.8965,75.8778,
20,21.0267,22.0549,23.0862,24.1219,25.1635,26.2127,27.2708,28.3392,29.4195,30.513,31.6211,32.7452,33.8867,35.0468,36.2269,37.4283,38.6521,39.8996,41.1719,42.4702,43.7954,45.1488,46.5312,47.9437,49.387,50.8622,52.3699,53.911,55.4861,57.096,58.7411,60.4222,62.1395,63.8937,65.685,67.5138,69.3804,71.2849,73.2276,75.2084,
20,21.0019,22.0054,23.012,24.0231,25.0404,26.0653,27.0994,28.1441,29.201,30.2714,31.3568,32.4586,33.5782,34.717,35.8762,37.0572,38.2613,39.4896,40.7434,42.0238,43.3319,44.6688,46.0355,47.433,48.8622,50.3239,51.8191,53.3485,54.9129,56.5128,58.1489,59.8218,61.532,63.2799,65.0659,66.8904,68.7535,70.6556,72.5968,74.5771,
20,20.9787,21.959,22.9424,23.9305,24.9249,25.9271,26.9387,27.9612,28.9961,30.0448,31.1089,32.1898,33.2889,34.4076,35.5473,36.7092,37.8948,39.1051,40.3415,41.6052,42.8972,44.2186,45.5706,46.954,48.3699,49.8191,51.3026,52.821,54.3752,55.9658,57.5935,59.2587,60.9622,62.7042,64.4853,66.3056,68.1656,70.0654,72.0052,73.9851,
20,20.957,21.9157,22.8775,23.8442,24.8172,25.7983,26.7889,27.7906,28.805,29.8336,30.8778,31.9392,33.0192,34.1192,35.2407,36.3848,37.5531,38.7467,39.9669,41.2149,42.4919,43.7989,45.1371,46.5075,47.911,49.3485,50.821,52.3292,53.874,55.4559,57.0756,58.7338,60.431,62.1675,63.9439,65.7605,67.6175,69.5152,71.4537,73.4332,
20,20.937,21.8756,22.8174,23.7642,24.7175,25.679,26.6502,27.6327,28.6282,29.6381,30.6639,31.7073,32.7696,33.8523,34.9568,36.0845,37.2367,38.4148,39.62,40.8536,42.1166,43.4104,44.7358,46.0941,47.4861,48.9129,50.3752,51.874,53.4099,54.9838,56.5963,58.2479,59.9392,61.6707,63.4428,65.2558,67.1101,69.0058,70.9432,72.9222,
20,20.9185,21.8387,22.7623,23.6908,24.626,25.5694,26.5228,27.4877,28.4658,29.4585,30.4675,31.4942,32.5403,33.6071,34.6961,35.8087,36.9462,38.1101,39.3015,40.5218,41.7721,43.0536,44.3673,45.7145,47.096,48.5128,49.9658,51.4559,52.9838,54.5503,56.156,57.8016,59.4876,61.2144,62.9826,64.7924,66.6441,68.5381,70.4743,72.453,
20,20.9018,21.8053,22.7121,23.624,24.5427,25.4698,26.407,27.3558,28.318,29.2952,30.2888,31.3005,32.3318,33.3841,34.459,35.5578,36.682,37.8329,39.0118,40.22,41.4587,42.729,44.0322,45.3692,46.7411,48.1489,49.5935,51.0756,52.5963,54.156,55.7557,57.3958,59.0769,60.7995,62.564,64.3709,66.2204,68.1126,70.0479,72.0263,
20,20.8867,21.7752,22.667,23.564,24.4679,25.3803,26.3028,27.2373,28.1853,29.1484,30.1282,31.1263,32.1443,33.1836,34.2458,35.3323,36.4445,37.5838,38.7514,39.9487,41.177,42.4373,43.7309,45.0589,46.4222,47.8218,49.2587,50.7338,52.2479,53.8016,55.3958,57.0309,58.7077,60.4265,62.1878,63.992,65.8394,67.7302,69.6646,71.6427,
20,20.8734,21.7485,22.6271,23.5109,24.4016,25.3009,26.2106,27.1323,28.0676,29.0183,29.9859,30.972,31.9782,33.006,34.057,35.1325,36.2341,37.363,38.5207,39.7084,40.9274,42.1789,43.464,44.7839,46.1395,47.532,48.9622,50.431,51.9392,53.4876,55.0769,56.7077,58.3805,60.096,61.8545,63.6563,65.5019,67.3914,69.325,71.3028,
20,20.8618,21.7253,22.5923,23.4646,24.3439,25.2319,26.1303,27.0409,27.9653,28.9051,29.8621,30.8378,31.8337,32.8515,33.8927,34.9587,36.051,37.171,38.32,39.4993,40.7102,41.954,43.2318,44.5447,45.8937,47.2799,48.7042,50.1675,51.6707,53.2144,54.7995,56.4265,58.096,59.8085,61.5645,63.3643,65.2083,67.0967,69.0296,71.0072,
20,20.8519,21.7056,22.5628,23.4253,24.2949,25.1733,26.0622,26.9633,27.8784,28.8091,29.757,30.7238,31.7111,32.7204,33.7533,34.8112,35.8956,37.008,38.1496,39.3218,40.526,41.7632,43.0347,44.3416,45.685,47.0659,48.4853,49.9439,51.4428,52.9826,54.564,56.1878,57.8545,59.5645,61.3184,63.1165,64.9591,66.8465,68.7789,70.7563,
20,20.8438,21.6894,22.5386,23.3931,24.2547,25.1252,26.0063,26.8997,27.8071,28.7303,29.6708,30.6303,31.6105,32.6128,33.6389,34.6902,35.7682,36.8743,38.0098,39.1763,40.3748,41.6066,42.873,44.1751,45.5138,46.8904,48.3056,49.7605,51.2558,52.7924,54.3709,55.992,57.6563,59.3643,61.1165,62.9132,64.7547,66.6413,68.5732,70.5505,
20,20.8375,21.6769,22.5198,23.368,24.2234,25.0878,25.9627,26.8501,27.7516,28.6689,29.6036,30.5575,31.5321,32.529,33.5497,34.5959,35.6688,36.77,37.9009,39.0628,40.2569,41.4846,42.747,44.0452,45.3804,46.7535,48.1656,49.6175,51.1101,52.6441,54.2204,55.8394,57.5019,59.2083,60.9591,62.7547,64.5954,66.4814,68.4129,70.39,
20,20.833,21.6678,22.5063,23.3501,24.201,25.0609,25.9316,26.8146,27.7118,28.6249,29.5555,30.5053,31.476,32.469,33.4859,34.5284,35.5977,36.6955,37.823,38.9816,40.1726,41.3973,42.6568,43.9523,45.2849,46.6556,48.0654,49.5152,51.0058,52.5381,54.1126,55.7302,57.3914,59.0967,60.8465,62.6413,64.4814,66.367,68.2982,70.2753,
20,20.8303,21.6624,22.4981,23.3393,24.1876,25.0448,25.9128,26.7933,27.6879,28.5985,29.5266,30.474,31.4422,32.4329,33.4476,34.4878,35.555,36.6506,37.7761,38.9328,40.1219,41.3448,42.6026,43.8965,45.2276,46.5968,48.0052,49.4537,50.9432,52.4743,54.0479,55.6646,57.325,59.0296,60.7789,62.5732,64.4129,66.2982,68.2293,70.2064,
20,20.8294,21.6606,22.4954,23.3357,24.1831,25.0394,25.9066,26.7862,27.68,28.5897,29.517,30.4635,31.431,32.4209,33.4348,34.4742,35.5407,36.6356,37.7605,38.9165,40.105,41.3273,42.5845,43.8778,45.2084,46.5771,47.9851,49.4332,50.9222,52.453,54.0263,55.6427,57.3028,59.0072,60.7563,62.5505,64.39,66.2753,68.2064,70.1834,
